metric,mem_percent,k,f1_macro_val,precision_macro_val,recall_macro_val,n_mem
chebyshev,0.45000000000000007,33,0.5652442795299938,0.7960526315789473,0.557709614519274,1476
chebyshev,0.45000000000000007,35,0.5530614241001566,0.8265988372093023,0.5505549722513874,1476
chebyshev,0.45000000000000007,37,0.5466765873015873,0.8491638795986622,0.5469776511174441,1476
chebyshev,0.45000000000000007,39,0.5477970335675254,0.8845272551857212,0.5478251087445628,1476
chebyshev,0.45000000000000007,41,0.5477970335675254,0.8845272551857212,0.5478251087445628,1476
chebyshev,0.45000000000000007,43,0.5565776736924278,0.926917510853835,0.5530973451327433,1476
chebyshev,0.45000000000000007,45,0.5715341094482033,0.9281567489114659,0.5619469026548672,1476
chebyshev,0.45000000000000007,47,0.5565776736924278,0.926917510853835,0.5530973451327433,1476
chebyshev,0.45000000000000007,49,0.5489280861557043,0.926300578034682,0.5486725663716814,1476
chebyshev,0.45000000000000007,51,0.5411605168273039,0.9256854256854257,0.5442477876106194,1476
euclidean,0.5500000000000002,1,0.7442849548112705,0.7628106123009335,0.7297060146992651,1804
euclidean,0.5500000000000002,3,0.6959245650699121,0.7624518338804054,0.6655017249137543,1804
euclidean,0.5500000000000002,5,0.6988863506567675,0.79437564499484,0.6625843707814609,1804
euclidean,0.5500000000000002,7,0.7007122595705395,0.8007286376683594,0.6634318284085796,1804
euclidean,0.5500000000000002,9,0.670436366975492,0.7639816241511157,0.6387655617219139,1804
euclidean,0.5500000000000002,11,0.6379116031678846,0.7536901641605739,0.6103344832758362,1804
euclidean,0.5500000000000002,13,0.6572652587029584,0.8031648367843195,0.6234213289335533,1804
euclidean,0.5500000000000002,15,0.6315453901973815,0.8018772531434099,0.6029923503824809,1804
euclidean,0.5500000000000002,17,0.6484235703413785,0.8449118046132972,0.6143842807859607,1804
euclidean,0.5500000000000002,19,0.6116765566463398,0.7759407600596125,0.5888705564721765,1804
euclidean,0.5500000000000002,21,0.6054212889593238,0.7702572964669738,0.5844457777111145,1804
euclidean,0.5500000000000002,23,0.6208949639020954,0.8040034562211982,0.5949902504874757,1804
euclidean,0.5500000000000002,25,0.6302233000570293,0.8338781575037147,0.6011099445027749,1804
euclidean,0.5500000000000002,27,0.620783247119747,0.8558686512896262,0.5939553022348882,1804
euclidean,0.5500000000000002,29,0.6143190234535729,0.8521533923303835,0.5895305234738263,1804
euclidean,0.5500000000000002,31,0.6112954186413903,0.8208415516107823,0.587835608219589,1804
euclidean,0.5500000000000002,33,0.5861934318267914,0.815879054865839,0.5709839508024599,1804
euclidean,0.5500000000000002,35,0.5889350241274829,0.8547218155197658,0.5726788660566972,1804
euclidean,0.5500000000000002,37,0.576199662406559,0.8697478991596639,0.5646767661616919,1804
euclidean,0.5500000000000002,39,0.568981321289602,0.8654475982532751,0.56025198740063,1804
euclidean,0.5500000000000002,41,0.568981321289602,0.8654475982532751,0.56025198740063,1804
euclidean,0.5500000000000002,43,0.561656396713615,0.8606589147286822,0.555827208639568,1804
euclidean,0.5500000000000002,45,0.5553943452380952,0.8883500557413602,0.5522498875056248,1804
euclidean,0.5500000000000002,47,0.5542223562945954,0.8552767986730251,0.5514024298785061,1804
euclidean,0.5500000000000002,49,0.5489280861557043,0.926300578034682,0.5486725663716814,1804
euclidean,0.5500000000000002,51,0.5489280861557043,0.926300578034682,0.5486725663716814,1804
manhattan,0.5500000000000002,1,0.7555251765778082,0.7748747254255903,0.7402504874756262,1804
manhattan,0.5500000000000002,3,0.7211792702273929,0.7771798217003696,0.6912029398530073,1804
manhattan,0.5500000000000002,5,0.7291447139375653,0.8187056514518645,0.6899805009749512,1804
manhattan,0.5500000000000002,7,0.725652008376166,0.8325593395252837,0.6836733163341833,1804
manhattan,0.5500000000000002,9,0.7093141780136933,0.8171717171717172,0.6695515224238788,1804
manhattan,0.5500000000000002,11,0.7363547195938149,0.85662177328844,0.6906404679766012,1804
manhattan,0.5500000000000002,13,0.7238914418129689,0.8573168531216167,0.678213589320534,1804
manhattan,0.5500000000000002,15,0.6990846032851139,0.8703263453641668,0.6542072896355182,1804
manhattan,0.5500000000000002,17,0.6990846032851139,0.8703263453641668,0.6542072896355182,1804
manhattan,0.5500000000000002,19,0.6624205166090604,0.8323308270676693,0.6259637018149092,1804
manhattan,0.5500000000000002,21,0.6641719745222929,0.8430930930930931,0.6268111594420279,1804
manhattan,0.5500000000000002,23,0.6526232114467408,0.8363772455089821,0.617961601919904,1804
manhattan,0.5500000000000002,25,0.6560665362035225,0.8608095884215288,0.6196565171741413,1804
manhattan,0.5500000000000002,27,0.6396639329648779,0.8657525836488285,0.6072296385180741,1804
manhattan,0.5500000000000002,29,0.6192281651997291,0.8400997150997151,0.5931078446077697,1804
manhattan,0.5500000000000002,31,0.6077663313258903,0.8481836033382426,0.5851057447127643,1804
manhattan,0.5500000000000002,33,0.620783247119747,0.8558686512896262,0.5939553022348882,1804
manhattan,0.5500000000000002,35,0.5943876212955678,0.8393405419837139,0.5762561871906404,1804
manhattan,0.5500000000000002,37,0.6092635479388606,0.8664002557544757,0.585953202339883,1804
manhattan,0.5500000000000002,39,0.6077663313258903,0.8481836033382426,0.5851057447127643,1804
manhattan,0.5500000000000002,41,0.5875574955411621,0.8343806730903505,0.5718314084295786,1804
manhattan,0.5500000000000002,43,0.5748959736566382,0.8451338199513383,0.5638293085345732,1804
manhattan,0.5500000000000002,45,0.5736049664621093,0.8230994152046784,0.5629818509074547,1804
manhattan,0.5500000000000002,47,0.5819656533942248,0.8501461988304093,0.5682540872956352,1804
manhattan,0.5500000000000002,49,0.568981321289602,0.8654475982532751,0.56025198740063,1804
manhattan,0.5500000000000002,51,0.561656396713615,0.8606589147286822,0.555827208639568,1804
minkowski,0.5500000000000002,1,0.7442849548112705,0.7628106123009335,0.7297060146992651,1804
minkowski,0.5500000000000002,3,0.6959245650699121,0.7624518338804054,0.6655017249137543,1804
minkowski,0.5500000000000002,5,0.6988863506567675,0.79437564499484,0.6625843707814609,1804
minkowski,0.5500000000000002,7,0.7007122595705395,0.8007286376683594,0.6634318284085796,1804
minkowski,0.5500000000000002,9,0.670436366975492,0.7639816241511157,0.6387655617219139,1804
minkowski,0.5500000000000002,11,0.6379116031678846,0.7536901641605739,0.6103344832758362,1804
minkowski,0.5500000000000002,13,0.6572652587029584,0.8031648367843195,0.6234213289335533,1804
minkowski,0.5500000000000002,15,0.6315453901973815,0.8018772531434099,0.6029923503824809,1804
minkowski,0.5500000000000002,17,0.6484235703413785,0.8449118046132972,0.6143842807859607,1804
minkowski,0.5500000000000002,19,0.6116765566463398,0.7759407600596125,0.5888705564721765,1804
minkowski,0.5500000000000002,21,0.6054212889593238,0.7702572964669738,0.5844457777111145,1804
minkowski,0.5500000000000002,23,0.6208949639020954,0.8040034562211982,0.5949902504874757,1804
minkowski,0.5500000000000002,25,0.6302233000570293,0.8338781575037147,0.6011099445027749,1804
minkowski,0.5500000000000002,27,0.620783247119747,0.8558686512896262,0.5939553022348882,1804
minkowski,0.5500000000000002,29,0.6143190234535729,0.8521533923303835,0.5895305234738263,1804
minkowski,0.5500000000000002,31,0.6112954186413903,0.8208415516107823,0.587835608219589,1804
minkowski,0.5500000000000002,33,0.5861934318267914,0.815879054865839,0.5709839508024599,1804
minkowski,0.5500000000000002,35,0.5889350241274829,0.8547218155197658,0.5726788660566972,1804
minkowski,0.5500000000000002,37,0.576199662406559,0.8697478991596639,0.5646767661616919,1804
minkowski,0.5500000000000002,39,0.568981321289602,0.8654475982532751,0.56025198740063,1804
minkowski,0.5500000000000002,41,0.568981321289602,0.8654475982532751,0.56025198740063,1804
minkowski,0.5500000000000002,43,0.561656396713615,0.8606589147286822,0.555827208639568,1804
minkowski,0.5500000000000002,45,0.5553943452380952,0.8883500557413602,0.5522498875056248,1804
minkowski,0.5500000000000002,47,0.5542223562945954,0.8552767986730251,0.5514024298785061,1804
minkowski,0.5500000000000002,49,0.5489280861557043,0.926300578034682,0.5486725663716814,1804
minkowski,0.5500000000000002,51,0.5489280861557043,0.926300578034682,0.5486725663716814,1804
cosine,0.5500000000000002,1,0.7536868928173277,0.7715286992616788,0.7394030298485075,1804
cosine,0.5500000000000002,3,0.7000969555943378,0.7412717948717948,0.6764211789410529,1804
cosine,0.5500000000000002,5,0.6895229769661207,0.7540911469482898,0.6602294885255737,1804
cosine,0.5500000000000002,7,0.6837606837606838,0.7694466720128308,0.6511924403779811,1804
cosine,0.5500000000000002,9,0.6886566657871923,0.7730550584272029,0.655617219139043,1804
cosine,0.5500000000000002,11,0.6686697301755626,0.7727505112474438,0.6360356982150892,1804
cosine,0.5500000000000002,13,0.6581417966734151,0.7646040067403108,0.6271861406929653,1804
cosine,0.5500000000000002,15,0.6450816704318869,0.7658125258656366,0.6156067196640168,1804
cosine,0.5500000000000002,17,0.6499730301647235,0.7902144278240365,0.6181490925453728,1804
cosine,0.5500000000000002,19,0.6327431993878789,0.7766917293233082,0.6048747562621869,1804
cosine,0.5500000000000002,21,0.6375198728139905,0.8063088109495296,0.6074171291435428,1804
cosine,0.5500000000000002,23,0.6161637546799786,0.81180292642996,0.5914129293535323,1804
cosine,0.5500000000000002,25,0.6098057354301573,0.8068518518518519,0.5869881505924703,1804
cosine,0.5500000000000002,27,0.5996790391882798,0.8266138929798723,0.5798335083245838,1804
cosine,0.5500000000000002,29,0.5929828624363132,0.8214514066496164,0.5754087295635218,1804
cosine,0.5500000000000002,31,0.5929828624363132,0.8214514066496164,0.5754087295635218,1804
cosine,0.5500000000000002,33,0.5767021769337656,0.776502557544757,0.5648642567871607,1804
cosine,0.5500000000000002,35,0.5628109452736318,0.760752688172043,0.5560146992650368,1804
cosine,0.5500000000000002,37,0.5640219952867243,0.7775256222547584,0.5568621568921555,1804
cosine,0.5500000000000002,39,0.5710597953628086,0.7852953498114789,0.5612869356532174,1804
cosine,0.5500000000000002,41,0.5736049664621093,0.8230994152046784,0.5629818509074547,1804
cosine,0.5500000000000002,43,0.5652442795299938,0.7960526315789473,0.557709614519274,1804
cosine,0.5500000000000002,45,0.5580601706331387,0.788118410381184,0.5532848357582121,1804
cosine,0.5500000000000002,47,0.551911274608002,0.8014919941775838,0.5497075146242688,1804
cosine,0.5500000000000002,49,0.5444664514866979,0.7925387596899225,0.5452827358632069,1804
cosine,0.5500000000000002,51,0.5455664797177914,0.8188368235538046,0.5461301934903254,1804
chebyshev,0.5500000000000002,1,0.7056113902847572,0.7180078935045823,0.6955302234888255,1804
chebyshev,0.5500000000000002,3,0.6748381128584644,0.7239369762881085,0.6507199640018,1804
chebyshev,0.5500000000000002,5,0.670405013345712,0.7391047254793417,0.6425303734813259,1804
chebyshev,0.5500000000000002,7,0.6671354701395629,0.7401244167962675,0.6389530523473826,1804
chebyshev,0.5500000000000002,9,0.6557742054693274,0.7168402777777778,0.6311384430778461,1804
chebyshev,0.5500000000000002,11,0.6473613396528042,0.7127916018662519,0.623136343182841,1804
chebyshev,0.5500000000000002,13,0.6448115040808395,0.7293759071117561,0.6185240737963102,1804
chebyshev,0.5500000000000002,15,0.6495565350009131,0.7472128637059725,0.6210664466776661,1804
chebyshev,0.5500000000000002,17,0.6450816704318869,0.7658125258656366,0.6156067196640168,1804
chebyshev,0.5500000000000002,19,0.611932059447983,0.7432432432432432,0.5899055047247638,1804
chebyshev,0.5500000000000002,21,0.6039869835106237,0.7595706035767511,0.5835983200839958,1804
chebyshev,0.5500000000000002,23,0.6054212889593238,0.7702572964669738,0.5844457777111145,1804
chebyshev,0.5500000000000002,25,0.5741439217299867,0.7484660766961653,0.5631693415329233,1804
chebyshev,0.5500000000000002,27,0.5795644324080342,0.7438088976550515,0.5667466626668667,1804
chebyshev,0.5500000000000002,29,0.6083303619183456,0.7938197073570039,0.5861406929653518,1804
chebyshev,0.5500000000000002,31,0.5835044549130587,0.783474472263132,0.5692890355482225,1804
chebyshev,0.5500000000000002,33,0.5741439217299867,0.7484660766961653,0.5631693415329233,1804
chebyshev,0.5500000000000002,35,0.5723263382336439,0.8032576866764276,0.562134393280336,1804
chebyshev,0.5500000000000002,37,0.5748959736566382,0.8451338199513383,0.5638293085345732,1804
chebyshev,0.5500000000000002,39,0.5677236556546901,0.8396072714800206,0.5594045297735113,1804
chebyshev,0.5500000000000002,41,0.568981321289602,0.8654475982532751,0.56025198740063,1804
chebyshev,0.5500000000000002,43,0.5477970335675254,0.8845272551857212,0.5478251087445628,1804
chebyshev,0.5500000000000002,45,0.560446297948802,0.8334697962154294,0.5549797510124493,1804
chebyshev,0.5500000000000002,47,0.5466765873015873,0.8491638795986622,0.5469776511174441,1804
chebyshev,0.5500000000000002,49,0.5553943452380952,0.8883500557413602,0.5522498875056248,1804
chebyshev,0.5500000000000002,51,0.5542223562945954,0.8552767986730251,0.5514024298785061,1804
euclidean,0.6500000000000001,1,0.7553120482865087,0.7837321007794091,0.734790760461977,2132
euclidean,0.6500000000000001,3,0.7159825468648998,0.7804942166140905,0.6840482975851208,2132
euclidean,0.6500000000000001,5,0.7114121510673235,0.7979418824370563,0.6750112494375281,2132
euclidean,0.6500000000000001,7,0.7199475320637387,0.841611030478955,0.6765186740662967,2132
euclidean,0.6500000000000001,9,0.7031832999489416,0.8256044749188018,0.6623968801559922,2132
euclidean,0.6500000000000001,11,0.6944448514150368,0.8077809287486707,0.656277186140693,2132
euclidean,0.6500000000000001,13,0.6611179487179487,0.7983439041578576,0.6269986500674967,2132
euclidean,0.6500000000000001,15,0.6809695945417273,0.8521681749622926,0.6400854957252138,2132
euclidean,0.6500000000000001,17,0.6680622009569378,0.8356889094840902,0.6303884805759712,2132
euclidean,0.6500000000000001,19,0.6450715421303657,0.8213430282292558,0.6126893655317234,2132
euclidean,0.6500000000000001,21,0.6299682034976153,0.7912745936698032,0.6021448927553623,2132
euclidean,0.6500000000000001,23,0.6054212889593238,0.7702572964669738,0.5844457777111145,2132
euclidean,0.6500000000000001,25,0.6131581264307097,0.787130376344086,0.589718014099295,2132
euclidean,0.6500000000000001,27,0.6391423924613531,0.8173305196518068,0.6082645867706614,2132
euclidean,0.6500000000000001,29,0.6286318013734813,0.8208765360983103,0.6002624868756562,2132
euclidean,0.6500000000000001,31,0.6127997365327943,0.8358993296216339,0.5886830658467077,2132
euclidean,0.6500000000000001,33,0.6092635479388606,0.8664002557544757,0.585953202339883,2132
euclidean,0.6500000000000001,35,0.6174038906901343,0.8888746803069054,0.5912254387280637,2132
euclidean,0.6500000000000001,37,0.6174038906901343,0.8888746803069054,0.5912254387280637,2132
euclidean,0.6500000000000001,39,0.6107760002331206,0.8862635162194634,0.5868006599670017,2132
euclidean,0.6500000000000001,41,0.5903263403263403,0.8771929824561404,0.5735263236838158,2132
euclidean,0.6500000000000001,43,0.5846756691584278,0.8998885268393071,0.5699490025498726,2132
euclidean,0.6500000000000001,45,0.5819656533942248,0.8501461988304093,0.5682540872956352,2132
euclidean,0.6500000000000001,47,0.561656396713615,0.8606589147286822,0.555827208639568,2132
euclidean,0.6500000000000001,49,0.5530614241001566,0.8265988372093023,0.5505549722513874,2132
euclidean,0.6500000000000001,51,0.5553943452380952,0.8883500557413602,0.5522498875056248,2132
manhattan,0.6500000000000001,1,0.7762346238612692,0.8001956468574223,0.7577621118944053,2132
manhattan,0.6500000000000001,3,0.7585484298713551,0.8155901116427433,0.7255662216889156,2132
manhattan,0.6500000000000001,5,0.738232819848023,0.8241392801251957,0.6988300584970751,2132
manhattan,0.6500000000000001,7,0.7599404461078254,0.8460587032015603,0.7182240887955602,2132
manhattan,0.6500000000000001,9,0.7528233689155169,0.8585666148263349,0.7074921253937303,2132
manhattan,0.6500000000000001,11,0.7436797121007648,0.854009623095429,0.6986425678716064,2132
manhattan,0.6500000000000001,13,0.7315925050625143,0.8542487017063288,0.6862156892155392,2132
manhattan,0.6500000000000001,15,0.7128050717949495,0.867596452915095,0.6666341682915854,2132
manhattan,0.6500000000000001,17,0.7076537650113599,0.8652313407632557,0.6622093895305234,2132
manhattan,0.6500000000000001,19,0.6883036268511129,0.865422322775264,0.6453577321133943,2132
manhattan,0.6500000000000001,21,0.6680622009569378,0.8356889094840902,0.6303884805759712,2132
manhattan,0.6500000000000001,23,0.6698398459143557,0.8462406015037593,0.6312359382030899,2132
manhattan,0.6500000000000001,25,0.6641719745222929,0.8430930930930931,0.6268111594420279,2132
manhattan,0.6500000000000001,27,0.6637095020656665,0.8767073722297603,0.6249287535623219,2132
manhattan,0.6500000000000001,29,0.6334538726768144,0.8626455026455027,0.6028048597570121,2132
manhattan,0.6500000000000001,31,0.6271609117580682,0.8593578785886478,0.5983800809959502,2132
manhattan,0.6500000000000001,33,0.620783247119747,0.8558686512896262,0.5939553022348882,2132
manhattan,0.6500000000000001,35,0.6092635479388606,0.8664002557544757,0.585953202339883,2132
manhattan,0.6500000000000001,37,0.6025818107643443,0.8628020291015885,0.5815284235788211,2132
manhattan,0.6500000000000001,39,0.6158536234635008,0.8697533136966127,0.590377981100945,2132
manhattan,0.6500000000000001,41,0.6025818107643443,0.8628020291015885,0.5815284235788211,2132
manhattan,0.6500000000000001,43,0.6092635479388606,0.8664002557544757,0.585953202339883,2132
manhattan,0.6500000000000001,45,0.5958063456303389,0.8589233347297863,0.5771036448177591,2132
manhattan,0.6500000000000001,47,0.5875574955411621,0.8343806730903505,0.5718314084295786,2132
manhattan,0.6500000000000001,49,0.568981321289602,0.8654475982532751,0.56025198740063,2132
manhattan,0.6500000000000001,51,0.560446297948802,0.8334697962154294,0.5549797510124493,2132
minkowski,0.6500000000000001,1,0.7553120482865087,0.7837321007794091,0.734790760461977,2132
minkowski,0.6500000000000001,3,0.7159825468648998,0.7804942166140905,0.6840482975851208,2132
minkowski,0.6500000000000001,5,0.7114121510673235,0.7979418824370563,0.6750112494375281,2132
minkowski,0.6500000000000001,7,0.7199475320637387,0.841611030478955,0.6765186740662967,2132
minkowski,0.6500000000000001,9,0.7031832999489416,0.8256044749188018,0.6623968801559922,2132
minkowski,0.6500000000000001,11,0.6944448514150368,0.8077809287486707,0.656277186140693,2132
minkowski,0.6500000000000001,13,0.6611179487179487,0.7983439041578576,0.6269986500674967,2132
minkowski,0.6500000000000001,15,0.6809695945417273,0.8521681749622926,0.6400854957252138,2132
minkowski,0.6500000000000001,17,0.6680622009569378,0.8356889094840902,0.6303884805759712,2132
minkowski,0.6500000000000001,19,0.6450715421303657,0.8213430282292558,0.6126893655317234,2132
minkowski,0.6500000000000001,21,0.6299682034976153,0.7912745936698032,0.6021448927553623,2132
minkowski,0.6500000000000001,23,0.6054212889593238,0.7702572964669738,0.5844457777111145,2132
minkowski,0.6500000000000001,25,0.6131581264307097,0.787130376344086,0.589718014099295,2132
minkowski,0.6500000000000001,27,0.6391423924613531,0.8173305196518068,0.6082645867706614,2132
minkowski,0.6500000000000001,29,0.6286318013734813,0.8208765360983103,0.6002624868756562,2132
minkowski,0.6500000000000001,31,0.6127997365327943,0.8358993296216339,0.5886830658467077,2132
minkowski,0.6500000000000001,33,0.6092635479388606,0.8664002557544757,0.585953202339883,2132
minkowski,0.6500000000000001,35,0.6174038906901343,0.8888746803069054,0.5912254387280637,2132
minkowski,0.6500000000000001,37,0.6174038906901343,0.8888746803069054,0.5912254387280637,2132
minkowski,0.6500000000000001,39,0.6107760002331206,0.8862635162194634,0.5868006599670017,2132
minkowski,0.6500000000000001,41,0.5903263403263403,0.8771929824561404,0.5735263236838158,2132
minkowski,0.6500000000000001,43,0.5846756691584278,0.8998885268393071,0.5699490025498726,2132
minkowski,0.6500000000000001,45,0.5819656533942248,0.8501461988304093,0.5682540872956352,2132
minkowski,0.6500000000000001,47,0.561656396713615,0.8606589147286822,0.555827208639568,2132
minkowski,0.6500000000000001,49,0.5530614241001566,0.8265988372093023,0.5505549722513874,2132
minkowski,0.6500000000000001,51,0.5553943452380952,0.8883500557413602,0.5522498875056248,2132
cosine,0.6500000000000001,1,0.7611452874610769,0.7809067819879187,0.7455227238638068,2132
cosine,0.6500000000000001,3,0.7231404433716573,0.7610561250540042,0.6993925303734814,2132
cosine,0.6500000000000001,5,0.6817535107169254,0.7517113095238095,0.6522273886305685,2132
cosine,0.6500000000000001,7,0.6917357068219137,0.7710152699044992,0.6591945402729864,2132
cosine,0.6500000000000001,9,0.6755135010385415,0.7678591470258137,0.6431903404829759,2132
cosine,0.6500000000000001,11,0.6962805859942658,0.8150336821845303,0.6571246437678117,2132
cosine,0.6500000000000001,13,0.6842539077730999,0.8010413476263399,0.6474276286185691,2132
cosine,0.6500000000000001,15,0.6790718907546346,0.7975098296199215,0.6430028498575071,2132
cosine,0.6500000000000001,17,0.6683282051282051,0.8107293868921777,0.6322708864556772,2132
cosine,0.6500000000000001,19,0.6589674976135705,0.8124057315233786,0.624268786560672,2132
cosine,0.6500000000000001,21,0.6533094098883573,0.808541859746679,0.61984400779961,2132
cosine,0.6500000000000001,23,0.6343205944798301,0.7860360360360361,0.6057222138893055,2132
cosine,0.6500000000000001,25,0.6270557029177719,0.8086810730253353,0.5994150292485376,2132
cosine,0.6500000000000001,27,0.6098057354301573,0.8068518518518519,0.5869881505924703,2132
cosine,0.6500000000000001,29,0.5929828624363132,0.8214514066496164,0.5754087295635218,2132
cosine,0.6500000000000001,31,0.5996790391882798,0.8266138929798723,0.5798335083245838,2132
cosine,0.6500000000000001,33,0.5929828624363132,0.8214514066496164,0.5754087295635218,2132
cosine,0.6500000000000001,35,0.5929828624363132,0.8214514066496164,0.5754087295635218,2132
cosine,0.6500000000000001,37,0.5929828624363132,0.8214514066496164,0.5754087295635218,2132
cosine,0.6500000000000001,39,0.5915917470506693,0.8050441826215022,0.5745612719364032,2132
cosine,0.6500000000000001,41,0.5902139624194211,0.7899410029498525,0.5737138143092845,2132
cosine,0.6500000000000001,43,0.5848425196850393,0.7989769820971866,0.5701364931753412,2132
cosine,0.6500000000000001,45,0.5793086454519853,0.8098380114509147,0.5665591720413979,2132
cosine,0.6500000000000001,47,0.5848425196850393,0.7989769820971866,0.5701364931753412,2132
cosine,0.6500000000000001,49,0.5723263382336439,0.8032576866764276,0.562134393280336,2132
cosine,0.6500000000000001,51,0.5723263382336439,0.8032576866764276,0.562134393280336,2132
chebyshev,0.6500000000000001,1,0.6928640776699029,0.7109818438216111,0.679526023698815,2132
chebyshev,0.6500000000000001,3,0.6861111737512685,0.7447776748494673,0.6585345732713365,2132
chebyshev,0.6500000000000001,5,0.6735989482055597,0.7381895539906103,0.6461076946152693,2132
chebyshev,0.6500000000000001,7,0.65873786407767,0.7371001031991744,0.6309509524523773,2132
chebyshev,0.6500000000000001,9,0.6555350344879575,0.7268001894936309,0.6292560371981402,2132
chebyshev,0.6500000000000001,11,0.6453550352179707,0.7180082559339525,0.6204064796760163,2132
chebyshev,0.6500000000000001,13,0.6489107082281105,0.7175492157069165,0.6239838008099595,2132
chebyshev,0.6500000000000001,15,0.651165098646342,0.753635399113774,0.6219139043047848,2132
chebyshev,0.6500000000000001,17,0.6611179487179487,0.7983439041578576,0.6269986500674967,2132
chebyshev,0.6500000000000001,19,0.6572652587029584,0.8031648367843195,0.6234213289335533,2132
chebyshev,0.6500000000000001,21,0.6385566188197767,0.7813948100092678,0.6092995350232489,2132
chebyshev,0.6500000000000001,23,0.6254946727549467,0.7972184531886024,0.5985675716214189,2132
chebyshev,0.6500000000000001,25,0.6054212889593238,0.7702572964669738,0.5844457777111145,2132
chebyshev,0.6500000000000001,27,0.6033626720830512,0.8015833881218497,0.5825633718314084,2132
chebyshev,0.6500000000000001,29,0.6146537547962726,0.7990589400693413,0.5905654717264137,2132
chebyshev,0.6500000000000001,31,0.6112954186413903,0.8208415516107823,0.587835608219589,2132
chebyshev,0.6500000000000001,33,0.6112954186413903,0.8208415516107823,0.587835608219589,2132
chebyshev,0.6500000000000001,35,0.5968327153588889,0.7959606862856493,0.5781385930703464,2132
chebyshev,0.6500000000000001,37,0.5754171627754482,0.7619047619047619,0.564016799160042,2132
chebyshev,0.6500000000000001,39,0.5568835925978783,0.7690058479532164,0.5524373781310935,2132
chebyshev,0.6500000000000001,41,0.5542223562945954,0.8552767986730251,0.5514024298785061,2132
chebyshev,0.6500000000000001,43,0.561656396713615,0.8606589147286822,0.555827208639568,2132
chebyshev,0.6500000000000001,45,0.561656396713615,0.8606589147286822,0.555827208639568,2132
chebyshev,0.6500000000000001,47,0.5530614241001566,0.8265988372093023,0.5505549722513874,2132
chebyshev,0.6500000000000001,49,0.560446297948802,0.8334697962154294,0.5549797510124493,2132
chebyshev,0.6500000000000001,51,0.568981321289602,0.8654475982532751,0.56025198740063,2132
euclidean,0.7500000000000002,1,0.7629281452831681,0.79926312615431,0.7381805909704515,2460
euclidean,0.7500000000000002,3,0.7260377016494473,0.7988594762038863,0.6910154492275387,2460
euclidean,0.7500000000000002,5,0.7475400416576887,0.8206693183376765,0.7104094795260237,2460
euclidean,0.7500000000000002,7,0.7404391760590749,0.8722206095791001,0.6923353832308384,2460
euclidean,0.7500000000000002,9,0.7258907550997241,0.8656355283307811,0.6790610469476526,2460
euclidean,0.7500000000000002,11,0.7219104827485165,0.8493146638307929,0.6773661316934154,2460
euclidean,0.7500000000000002,13,0.7024422085439053,0.8627914195061388,0.6577846107694615,2460
euclidean,0.7500000000000002,15,0.701018629932368,0.8808672905460173,0.6550547472626369,2460
euclidean,0.7500000000000002,17,0.6828149920255184,0.8628359592215014,0.6409329533523325,2460
euclidean,0.7500000000000002,19,0.6526232114467408,0.8363772455089821,0.617961601919904,2460
euclidean,0.7500000000000002,21,0.6450715421303657,0.8213430282292558,0.6126893655317234,2460
euclidean,0.7500000000000002,23,0.6467393947253246,0.832783786160204,0.6135368231588421,2460
euclidean,0.7500000000000002,25,0.6127997365327943,0.8358993296216339,0.5886830658467077,2460
euclidean,0.7500000000000002,27,0.6223540437982902,0.8728908554572272,0.5948027598620069,2460
euclidean,0.7500000000000002,29,0.6396639329648779,0.8657525836488285,0.6072296385180741,2460
euclidean,0.7500000000000002,31,0.6287667577066997,0.8758379729576184,0.5992275386230689,2460
euclidean,0.7500000000000002,33,0.6271609117580682,0.8593578785886478,0.5983800809959502,2460
euclidean,0.7500000000000002,35,0.6239409156011113,0.8913230240549828,0.5956502174891256,2460
euclidean,0.7500000000000002,37,0.6367502682936523,0.8958072946256108,0.6044997750112495,2460
euclidean,0.7500000000000002,39,0.6239409156011113,0.8913230240549828,0.5956502174891256,2460
euclidean,0.7500000000000002,41,0.6107760002331206,0.8862635162194634,0.5868006599670017,2460
euclidean,0.7500000000000002,43,0.6107760002331206,0.8862635162194634,0.5868006599670017,2460
euclidean,0.7500000000000002,45,0.5972393670744024,0.8804538799414349,0.5779511024448778,2460
euclidean,0.7500000000000002,47,0.5972393670744024,0.8804538799414349,0.5779511024448778,2460
euclidean,0.7500000000000002,49,0.5903263403263403,0.8771929824561404,0.5735263236838158,2460
euclidean,0.7500000000000002,51,0.5903263403263403,0.8771929824561404,0.5735263236838158,2460
manhattan,0.7500000000000002,1,0.791559878962653,0.8202341137123745,0.7700014999250038,2460
manhattan,0.7500000000000002,3,0.7606834292116433,0.813374358974359,0.7291435428228589,2460
manhattan,0.7500000000000002,5,0.7407356817964513,0.8209766424052138,0.7024073796310184,2460
manhattan,0.7500000000000002,7,0.7594147457444365,0.8676775531363401,0.7127643617819109,2460
manhattan,0.7500000000000002,9,0.7681485809053561,0.8840667438677756,0.7188840557972102,2460
manhattan,0.7500000000000002,11,0.7503373819163293,0.8634055065490511,0.703914804259787,2460
manhattan,0.7500000000000002,13,0.7612423643764978,0.8880409582689335,0.7108819559022048,2460
manhattan,0.7500000000000002,15,0.7348854749712199,0.8852586906322162,0.6851807409629519,2460
manhattan,0.7500000000000002,17,0.7147841609866926,0.8771023302938197,0.6674816259187041,2460
